-0.4146206707,-1.738952704,0.136777681,0.1327811139
0.7930123507,-0.5858010434,0.476832689,0.3948491017
-0.1730940664,-0.5858010434,0.4201568543,0.1327811139
0.5514857464,0.5673506168,0.5335085236,0.5258830957
-1.139200483,-1.508322372,-0.2599531617,-0.260320868
0.9137756528,-0.3551707113,0.476832689,0.1327811139
-0.7769105771,-0.8164313754,0.08010184633,0.2638151078
-1.018437181,-2.4308437,-0.1466014923,-0.260320868
0.06843253788,-0.1245403793,0.2501293503,0.3948491017
0.18919584,-1.969583036,0.136777681,-0.260320868
0.3099591421,-0.3551707113,0.5335085236,0.2638151078
-0.2938573685,-0.3551707113,-0.08992565767,0.1327811139
1.034538955,0.1060899527,0.3634810196,0.2638151078
-0.2938573685,-0.1245403793,0.4201568543,0.3948491017
-0.05233076426,-0.8164313754,0.1934535157,-0.260320868
0.4307224443,-1.969583036,0.4201568543,0.3948491017
-0.2938573685,-1.27769204,0.08010184633,-0.129286874
0.06843253788,0.3367202848,0.5901843583,0.7879510835
0.3099591421,-0.5858010434,0.136777681,0.1327811139
0.5514857464,-1.27769204,0.646860193,0.3948491017
0.3099591421,-0.5858010434,0.5335085236,0.001747119919
0.6722490485,-0.3551707113,0.306805185,0.1327811139
0.9137756528,-0.1245403793,0.3634810196,0.2638151078
1.155302257,-0.5858010434,0.5901843583,0.2638151078
1.034538955,-0.1245403793,0.7035360276,0.6569170896
0.18919584,-0.3551707113,0.4201568543,0.3948491017
-0.1730940664,-1.047061707,-0.1466014923,-0.260320868
-0.4146206707,-1.508322372,0.02342601166,-0.129286874
-0.4146206707,-1.508322372,-0.033249823,-0.260320868
-0.05233076426,-0.8164313754,0.08010184633,0.001747119919
0.18919584,-0.8164313754,0.7602118623,0.5258830957
-0.5353839728,-0.1245403793,0.4201568543,0.3948491017
0.18919584,0.7979809489,0.4201568543,0.5258830957
1.034538955,0.1060899527,0.5335085236,0.3948491017
0.5514857464,-1.738952704,0.3634810196,0.1327811139
-0.2938573685,-0.1245403793,0.1934535157,0.1327811139
-0.4146206707,-1.27769204,0.136777681,0.1327811139
-0.4146206707,-1.047061707,0.3634810196,0.001747119919
0.3099591421,-0.1245403793,0.476832689,0.2638151078
-0.05233076426,-1.047061707,0.136777681,0.001747119919
-1.018437181,-1.738952704,-0.2599531617,-0.260320868
-0.2938573685,-0.8164313754,0.2501293503,0.1327811139
-0.1730940664,-0.1245403793,0.2501293503,0.001747119919
-0.1730940664,-0.3551707113,0.2501293503,0.1327811139
0.4307224443,-0.3551707113,0.306805185,0.1327811139
-0.8976738792,-1.27769204,-0.4299806657,-0.129286874
-0.1730940664,-0.5858010434,0.1934535157,0.1327811139
0.5514857464,0.5673506168,1.270294374,1.705189041
-0.05233076426,-0.8164313754,0.7602118623,0.9189850775
1.517592163,-0.1245403793,1.21361854,1.181053065
0.5514857464,-0.3551707113,1.043591036,0.7879510835
0.7930123507,-0.1245403793,1.156942705,1.312087059
2.121408674,-0.1245403793,1.610349382,1.181053065
-1.139200483,-1.27769204,0.4201568543,0.6569170896
1.759118768,-0.3551707113,1.440321878,0.7879510835
1.034538955,-1.27769204,1.156942705,0.7879510835
1.638355466,1.259241613,1.326970209,1.705189041
0.7930123507,0.3367202848,0.7602118623,1.050019071
0.6722490485,-0.8164313754,0.8735635316,0.9189850775
1.155302257,-0.1245403793,0.986915201,1.181053065
-0.1730940664,-1.27769204,0.7035360276,1.050019071
-0.05233076426,-0.5858010434,0.7602118623,1.574155047
0.6722490485,0.3367202848,0.8735635316,1.443121053
0.7930123507,-0.1245403793,0.986915201,0.7879510835
2.242171976,1.720502277,1.667025217,1.312087059
2.242171976,-1.047061707,1.780376886,1.443121053
0.18919584,-1.969583036,0.7035360276,0.3948491017
1.276065559,0.3367202848,1.10026687,1.443121053
-0.2938573685,-0.5858010434,0.646860193,1.050019071
2.242171976,-0.5858010434,1.667025217,1.050019071
0.5514857464,-0.8164313754,0.646860193,0.7879510835
1.034538955,0.5673506168,1.10026687,1.181053065
1.638355466,0.3367202848,1.270294374,0.7879510835
0.4307224443,-0.5858010434,0.5901843583,0.7879510835
0.3099591421,-0.1245403793,0.646860193,0.7879510835
0.6722490485,-0.5858010434,1.043591036,1.181053065
1.638355466,-0.1245403793,1.156942705,0.5258830957
1.87988207,-0.5858010434,1.326970209,0.9189850775
2.483698581,1.720502277,1.496997713,1.050019071
0.6722490485,-0.5858010434,1.043591036,1.312087059
0.5514857464,-0.5858010434,0.7602118623,0.3948491017
0.3099591421,-1.047061707,1.043591036,0.2638151078
2.242171976,-0.1245403793,1.326970209,1.443121053
0.5514857464,0.7979809489,1.043591036,1.574155047
0.6722490485,0.1060899527,0.986915201,0.7879510835
0.18919584,-0.1245403793,0.5901843583,0.7879510835
1.276065559,0.1060899527,0.9302393663,1.181053065
1.034538955,0.1060899527,1.043591036,1.574155047
1.276065559,0.1060899527,0.7602118623,1.443121053
-0.05233076426,-0.8164313754,0.7602118623,0.9189850775
1.155302257,0.3367202848,1.21361854,1.443121053
1.034538955,0.5673506168,1.10026687,1.705189041
1.034538955,-0.1245403793,0.816887697,1.443121053
0.5514857464,-1.27769204,0.7035360276,0.9189850775
0.7930123507,-0.1245403793,0.816887697,1.050019071
0.4307224443,0.7979809489,0.9302393663,1.443121053
0.06843253788,-0.1245403793,0.7602118623,0.7879510835
-0.8976738792,1.028611281,-1.33679402,-1.308592819
-1.380727088,0.3367202848,-1.393469855,-1.308592819
